,event_id,device_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model,year,month,month_name,day_of_week,hour
31040,2135548,2.9733477869949143e+18,2016-05-04 22:14:12,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Wednesday,22
31234,677165,2.9733477869949143e+18,2016-05-06 12:48:43,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Friday,12
31428,1593475,2.9733477869949143e+18,2016-05-04 00:43:42,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Wednesday,0
31622,1118924,2.9733477869949143e+18,2016-05-06 13:35:59,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Friday,13
31816,2339641,2.9733477869949143e+18,2016-05-01 14:08:57,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,14
32010,2913787,2.9733477869949143e+18,2016-05-01 16:38:21,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,16
32204,73519,2.9733477869949143e+18,2016-05-01 07:15:53,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,7
32398,1636316,2.9733477869949143e+18,2016-05-03 08:40:15,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,8
32592,1264046,2.9733477869949143e+18,2016-05-03 20:59:07,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,20
32786,1903320,2.9733477869949143e+18,2016-05-03 20:48:35,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,20
32980,500851,2.9733477869949143e+18,2016-05-04 14:35:21,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Wednesday,14
33174,2291157,2.9733477869949143e+18,2016-05-01 15:45:28,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,15
33368,2324008,2.9733477869949143e+18,2016-05-05 05:13:55,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Thursday,5
33562,518607,2.9733477869949143e+18,2016-05-01 15:37:19,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,15
33756,438278,2.9733477869949143e+18,2016-05-06 07:13:36,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Friday,7
33950,3054198,2.9733477869949143e+18,2016-05-03 09:07:33,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,9
34144,2983239,2.9733477869949143e+18,2016-05-01 22:10:05,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,22
34338,2903309,2.9733477869949143e+18,2016-05-04 09:19:44,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Wednesday,9
34532,1229455,2.9733477869949143e+18,2016-05-01 14:55:52,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,14
34726,2359019,2.9733477869949143e+18,2016-05-03 21:24:52,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,21
34920,1797078,2.9733477869949143e+18,2016-05-07 09:22:47,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Saturday,9
35114,2773528,2.9733477869949143e+18,2016-05-03 09:09:11,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,9
35308,2795057,2.9733477869949143e+18,2016-05-01 05:51:22,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,5
35502,2896854,2.9733477869949143e+18,2016-05-02 03:10:34,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Monday,3
35696,152248,2.9733477869949143e+18,2016-05-03 14:48:47,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,14
35890,2026255,2.9733477869949143e+18,2016-05-01 15:41:54,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,15
36084,588327,2.9733477869949143e+18,2016-05-03 21:03:16,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,21
36278,257518,2.9733477869949143e+18,2016-05-02 16:53:00,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Monday,16
36472,2683256,2.9733477869949143e+18,2016-05-03 21:31:36,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,21
36666,2175412,2.9733477869949143e+18,2016-05-01 06:11:10,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Sunday,6
36860,2930184,2.9733477869949143e+18,2016-05-05 02:39:23,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Thursday,2
37054,3050802,2.9733477869949143e+18,2016-05-06 01:09:48,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Friday,1
37248,2077068,2.9733477869949143e+18,2016-05-04 09:03:13,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Wednesday,9
37442,2673181,2.9733477869949143e+18,2016-05-03 19:38:59,77.22567599999998,28.73014,Delhi,Delhi,M,35,M32-38,优米,UIMI3,2016,5,May,Tuesday,19
37636,1700164,1.4470491706123026e+16,2016-05-07 22:42:50,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
37685,1976974,1.4470491706123026e+16,2016-05-07 19:10:04,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,19
37734,2522903,1.4470491706123026e+16,2016-05-02 15:12:05,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Monday,15
37783,2626269,1.4470491706123026e+16,2016-05-07 21:48:03,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,21
37832,291811,1.4470491706123026e+16,2016-05-07 23:26:18,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,23
37881,394057,1.4470491706123026e+16,2016-05-07 22:57:29,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
37930,1837755,1.4470491706123026e+16,2016-05-07 20:18:03,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
37979,522744,1.4470491706123026e+16,2016-05-07 17:17:40,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,17
38028,471749,1.4470491706123026e+16,2016-05-07 20:12:57,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38077,1978411,1.4470491706123026e+16,2016-05-07 20:18:33,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38126,1528620,1.4470491706123026e+16,2016-05-07 21:22:06,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,21
38175,650354,1.4470491706123026e+16,2016-05-07 23:15:19,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,23
38224,798372,1.4470491706123026e+16,2016-05-07 17:18:37,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,17
38273,1400595,1.4470491706123026e+16,2016-05-07 20:41:15,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38322,24289,1.4470491706123026e+16,2016-05-07 20:00:03,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38371,970299,1.4470491706123026e+16,2016-05-07 20:18:44,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38420,1946309,1.4470491706123026e+16,2016-05-07 20:21:46,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38469,968886,1.4470491706123026e+16,2016-05-01 20:41:15,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Sunday,20
38518,236879,1.4470491706123026e+16,2016-05-07 21:11:47,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,21
38567,531092,1.4470491706123026e+16,2016-05-07 22:29:24,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
38616,142663,1.4470491706123026e+16,2016-05-07 10:02:35,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,10
38665,3024706,1.4470491706123026e+16,2016-05-06 12:01:28,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Friday,12
38714,2250183,1.4470491706123026e+16,2016-05-07 21:06:11,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,21
38763,49907,1.4470491706123026e+16,2016-05-03 16:03:04,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Tuesday,16
38812,1917490,1.4470491706123026e+16,2016-05-07 22:31:40,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
38861,2462689,1.4470491706123026e+16,2016-05-07 20:13:26,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38910,873705,1.4470491706123026e+16,2016-05-07 20:17:07,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
38959,645003,1.4470491706123026e+16,2016-05-07 20:00:01,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
39008,1525834,1.4470491706123026e+16,2016-05-07 19:11:04,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,19
39057,235714,1.4470491706123026e+16,2016-05-07 20:31:17,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
39106,621753,1.4470491706123026e+16,2016-05-04 06:43:10,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Wednesday,6
39155,1417842,1.4470491706123026e+16,2016-05-07 23:36:39,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,23
39204,388751,1.4470491706123026e+16,2016-05-07 21:36:05,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,21
39253,163631,1.4470491706123026e+16,2016-05-07 21:42:36,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,21
39302,2132481,1.4470491706123026e+16,2016-05-07 20:18:18,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
39351,2629120,1.4470491706123026e+16,2016-05-07 23:12:04,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,23
39400,323423,1.4470491706123026e+16,2016-05-07 22:22:39,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
39449,1841904,1.4470491706123026e+16,2016-05-07 23:04:51,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,23
39498,1349157,1.4470491706123026e+16,2016-05-07 20:51:43,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
39547,1620109,1.4470491706123026e+16,2016-05-04 20:00:00,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Wednesday,20
39596,2994003,1.4470491706123026e+16,2016-05-01 10:52:00,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Sunday,10
39645,2845342,1.4470491706123026e+16,2016-05-07 05:19:25,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,5
39694,207704,1.4470491706123026e+16,2016-05-07 17:18:45,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,17
39743,1534342,1.4470491706123026e+16,2016-05-06 10:01:14,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Friday,10
39792,1950051,1.4470491706123026e+16,2016-05-07 22:45:23,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
39841,1348916,1.4470491706123026e+16,2016-05-06 20:04:17,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Friday,20
39890,1526916,1.4470491706123026e+16,2016-05-05 20:02:19,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Thursday,20
39939,431232,1.4470491706123026e+16,2016-05-07 20:17:27,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,20
39988,3016963,1.4470491706123026e+16,2016-05-07 22:02:31,94.131362,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7,2016,5,May,Saturday,22
40037,1836426,3.872521790238091e+18,2016-05-01 20:29:14,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,20
40106,225132,3.872521790238091e+18,2016-05-01 12:52:44,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,12
40175,815723,3.872521790238091e+18,2016-05-01 12:28:56,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,12
40244,1300157,3.872521790238091e+18,2016-05-04 23:24:57,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,23
40313,233682,3.872521790238091e+18,2016-05-04 19:09:26,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,19
40382,1405393,3.872521790238091e+18,2016-05-04 21:24:09,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,21
40451,3144857,3.872521790238091e+18,2016-05-03 17:18:46,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,17
40520,2166144,3.872521790238091e+18,2016-05-04 20:12:40,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,20
40589,2929077,3.872521790238091e+18,2016-05-01 01:23:57,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,1
40658,3137982,3.872521790238091e+18,2016-05-01 13:54:26,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,13
40727,2258926,3.872521790238091e+18,2016-05-04 08:19:24,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,8
40796,2846764,3.872521790238091e+18,2016-05-05 07:46:40,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Thursday,7
40865,3215640,3.872521790238091e+18,2016-05-02 23:15:50,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,23
40934,1705976,3.872521790238091e+18,2016-05-04 06:39:21,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,6
41003,533448,3.872521790238091e+18,2016-05-03 20:24:18,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,20
41072,469210,3.872521790238091e+18,2016-05-02 18:59:40,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,18
41141,345852,3.872521790238091e+18,2016-05-01 11:29:24,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,11
41210,2571211,3.872521790238091e+18,2016-05-04 02:09:28,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,2
41279,2044082,3.872521790238091e+18,2016-05-03 06:39:46,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,6
41348,1815361,3.872521790238091e+18,2016-05-01 00:37:09,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,0
41417,678687,3.872521790238091e+18,2016-05-05 13:06:41,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Thursday,13
41486,2546585,3.872521790238091e+18,2016-05-01 07:23:23,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,7
41555,2170867,3.872521790238091e+18,2016-05-01 23:13:47,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,23
41624,1603021,3.872521790238091e+18,2016-05-01 10:14:14,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,10
41693,1023223,3.872521790238091e+18,2016-05-03 21:15:03,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,21
41762,1810407,3.872521790238091e+18,2016-05-02 20:53:28,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,20
41831,51901,3.872521790238091e+18,2016-05-03 17:03:09,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,17
41900,1116054,3.872521790238091e+18,2016-05-04 11:57:24,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,11
41969,415159,3.872521790238091e+18,2016-05-04 04:09:28,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,4
42038,592541,3.872521790238091e+18,2016-05-04 00:11:46,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,0
42107,2915750,3.872521790238091e+18,2016-05-02 17:49:25,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,17
42176,870279,3.872521790238091e+18,2016-05-01 20:38:36,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,20
42245,977992,3.872521790238091e+18,2016-05-03 03:51:16,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,3
42314,757965,3.872521790238091e+18,2016-05-03 01:49:52,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,1
42383,2198228,3.872521790238091e+18,2016-05-03 23:02:34,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,23
42452,526573,3.872521790238091e+18,2016-05-01 19:44:25,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,19
42521,996530,3.872521790238091e+18,2016-05-02 20:38:28,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,20
42590,2602531,3.872521790238091e+18,2016-05-01 00:37:39,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,0
42659,185197,3.872521790238091e+18,2016-05-02 20:04:36,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,20
42728,1378691,3.872521790238091e+18,2016-05-03 05:49:04,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,5
42797,554765,3.872521790238091e+18,2016-05-02 16:54:56,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,16
42866,2180356,3.872521790238091e+18,2016-05-01 10:34:19,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,10
42935,232177,3.872521790238091e+18,2016-05-03 18:46:31,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,18
43004,915043,3.872521790238091e+18,2016-05-05 23:59:32,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Thursday,23
43073,1865395,3.872521790238091e+18,2016-05-02 23:24:57,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,23
43142,550626,3.872521790238091e+18,2016-05-04 12:50:22,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,12
43211,2503114,3.872521790238091e+18,2016-05-05 11:45:11,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Thursday,11
43280,2407119,3.872521790238091e+18,2016-05-03 17:44:18,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,17
43349,3196525,3.872521790238091e+18,2016-05-02 17:39:04,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,17
43418,1705969,3.872521790238091e+18,2016-05-04 06:09:28,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,6
43487,2382369,3.872521790238091e+18,2016-05-01 00:50:59,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,0
43556,121125,3.872521790238091e+18,2016-05-03 01:34:01,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,1
43625,1541627,3.872521790238091e+18,2016-05-04 15:50:42,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,15
43694,1055298,3.872521790238091e+18,2016-05-05 22:50:53,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Thursday,22
43763,2795055,3.872521790238091e+18,2016-05-01 05:23:48,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,5
43832,1222167,3.872521790238091e+18,2016-05-01 09:53:35,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,9
43901,1067443,3.872521790238091e+18,2016-05-02 15:25:13,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,15
43970,1808814,3.872521790238091e+18,2016-05-02 19:23:44,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,19
44039,1553489,3.872521790238091e+18,2016-05-04 16:33:51,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,16
44108,3022501,3.872521790238091e+18,2016-05-01 11:49:06,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,11
44177,1835183,3.872521790238091e+18,2016-05-02 19:39:09,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,19
44246,307322,3.872521790238091e+18,2016-05-01 13:39:57,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,13
44315,246825,3.872521790238091e+18,2016-05-01 09:27:16,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,9
44384,2790427,3.872521790238091e+18,2016-05-02 22:18:37,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Monday,22
44453,1436617,3.872521790238091e+18,2016-05-03 21:53:55,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,21
44522,2192682,3.872521790238091e+18,2016-05-04 19:42:33,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,19
44591,115180,3.872521790238091e+18,2016-05-03 20:48:43,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Tuesday,20
44660,1847524,3.872521790238091e+18,2016-05-04 08:03:03,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Wednesday,8
44729,2255179,3.872521790238091e+18,2016-05-01 03:23:53,71.294802,21.661309,Amreli,Gujarat,M,20,M22-,Coolpad,8702,2016,5,May,Sunday,3
44798,2319906,4.973076391337843e+16,2016-05-01 10:31:53,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Sunday,10
45131,2897415,4.973076391337843e+16,2016-05-04 04:18:28,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Wednesday,4
45464,3229594,4.973076391337843e+16,2016-05-01 10:30:16,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Sunday,10
45797,2180380,4.973076391337843e+16,2016-05-01 10:16:45,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Sunday,10
46130,2546109,4.973076391337843e+16,2016-05-06 06:48:02,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Friday,6
46463,558875,4.973076391337843e+16,2016-05-03 19:23:22,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Tuesday,19
46796,774541,4.973076391337843e+16,2016-05-04 18:21:47,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Wednesday,18
47129,2321283,4.973076391337843e+16,2016-05-03 10:12:53,80.317379,13.176652,Chennai,TamilNadu,M,31,M29-31,Samsung,K860i,2016,5,May,Tuesday,10
