,device_id,phone_brand,device_model
690,1443827736906030537,三星,Galaxy Note 3
691,4696324840870142670,小米,小米note
692,-1884405437352382693,小米,note顶配版
693,507324986593831963,华为,荣耀6
694,-2090712739578545768,小米,红米2
695,-4184136408325294366,三星,Galaxy Note 2
696,-4066331072272929929,海尔,L700T
697,6555828806634868448,三星,Galaxy Note 2
698,870129961119339754,小米,小米note
699,-2681574002656330969,小米,红米2A
700,6287484350967231599,三星,Galaxy A5
701,-5881068712521819568,华为,荣耀6
702,-6613678738640312317,三星,Galaxy A7
703,1973271966574718365,华为,荣耀6 Plus
704,6521697031229025719,小米,F103S
705,-8065377313175603905,酷派,5951
706,5841629879834737452,酷比,H1
707,-8657953338844469128,三星,A820
708,3049025869711388385,魅族,魅蓝Note 2
709,-5604495285163491991,OPPO,R7s
710,-6455663014193846485,小米,红米Note2
711,2663269343476696062,华为,Ascend P8
712,-14105415011831709,三星,G7200
713,7204876252521658312,华为,荣耀6
714,-2026216417578608139,OPPO,Find 7
715,5374353753405302214,OPPO,R831T
716,-1496354896607560502,三星,Galaxy Mega 2
717,-8114512684649636353,华为,荣耀U8860
718,8259287871071015114,纽曼,纽扣
719,-9220329415676028483,华为,荣耀7i
720,6261900729835972204,三星,Galaxy S4
721,-6032383785882294470,魅族,MX4 Pro
722,-525881051018442268,小米,MI 2
723,-3050561678951841061,波导,LT01
724,-3769304558211721968,乐视,超级手机1
725,-1016061600547378965,vivo,Y11
726,7972713665384905246,三星,Galaxy Win
727,-3522956814586117664,小米,红米1S
728,1656935961968903652,三星,Galaxy S6
729,-366723647761662479,奇酷,青春版
730,-7039966667079614378,OPPO,Find 5
731,1647203199061659015,美图,2
732,4546404614610892277,华为,G610S
733,-2476776422999032109,vivo,Y17T
734,-6018955683292149022,小米,MI 3
735,6371545876981846148,乐视,超级手机1s
736,7917108487416320268,三星,Galaxy S5
737,8435078261389441578,华为,荣耀畅玩4C
738,-4782559085717764295,三星,Galaxy S2
739,5806195678163617252,魅族,魅蓝2
740,8046659641337132360,华为,Mate 7
741,-7599413770008200483,华为,Y635
742,7512699476912073095,华为,荣耀畅玩平板T1
743,3536504798521881339,一加,One
744,7860980889132331695,vivo,X5V
745,-1733117552016656215,vivo,Xperia Neo
746,-7700694289953571769,小米,MI 4
747,6008741943209972580,三星,Galaxy Trend DUOS 2
748,2203394907874796686,小米,MI 4
749,5368902354233758163,华为,荣耀X2
750,5495249163992476507,华为,G7 Plus
751,-518792476757074260,华为,荣耀畅玩4C
752,-2318478566232647801,vivo,Y13L
753,4833445451549637058,三星,Galaxy Core Prime
754,9220814716773471568,华为,荣耀畅玩4C
755,-932921546133449589,vivo,Y33
756,6213246702599011191,奇酷,旗舰版
757,6221615192187743553,华为,荣耀6 Plus
758,-2017138441577836771,华为,Ascend P8
759,-4833379251181200577,魅族,MX5
760,-2781544328456780865,vivo,Y27
761,-8275554294983267625,小米,MI 2S
762,-4098252593943387569,魅族,魅蓝2
763,1348316986288517029,海尔,HT-I860
764,-1168969471875715272,OPPO,R3
765,-2862822241356910925,乐视,超级手机1
766,5744776019569825913,小米,note顶配版
767,-4892370320156460470,vivo,X5SL
768,-8510808941853229594,酷派,8056
769,-2625182744218519041,乐视,超级手机1 Pro
770,7949164673631641875,酷派,F2
771,-3829688950654535502,三星,Galaxy J5
772,-1963846104379440566,锤子,坚果手机
773,8936918723174155879,华为,Ascend P8
774,-6934442683573811805,OPPO,Find 7
775,7161746773249853666,OPPO,R7s
776,7816447071566673220,OPPO,R7s
777,-777788491668680046,三星,Galaxy A5
778,7290126121975207607,乐视,超级手机1s
779,6496968396895736915,小米,小米4C
780,6211304737708473120,三星,Galaxy Note 2
781,-8529149429243083482,三星,Galaxy S6 Edge+
782,7914377325054585046,三星,Galaxy Note 2
783,7077117009168720781,华为,荣耀6
784,-4741058902664499842,三星,Galaxy Note 4
785,3515871557326659010,小米,红米note
786,-1764265528613469893,HTC,EVO 3D X515m
787,1078526401680910364,华为,荣耀畅玩4C
788,-5362834190551349309,小米,S7
789,-5511375059855617140,vivo,X3L
790,5712727019425693578,vivo,X5Pro
791,-1896279623182519856,小米,MI 4
792,7832544583796363090,小米,红米note增强版
793,-6890468037818637022,OPPO,Find 5
794,-7026216694865648047,华为,荣耀7
795,744446862936909238,中国移动,A1
796,-1186717375231530845,语信,红辣椒 X1
797,7089351196763747541,三星,Galaxy A3
798,4188269494380446446,华为,畅享5
799,-6388113119250246771,魅族,魅蓝2
800,-1074073532834677895,魅族,魅蓝2
801,-601310504164229955,三星,Galaxy S4
802,3526234518931125324,魅族,MX5
803,-6510843845813660268,酷派,春雷HD
804,-448640012476664702,OPPO,R7s
805,7169309669109413698,魅族,MX5
806,36809390168341263,小米,MI 3
807,2041939350419521873,OPPO,R831S
808,-6596650220524343185,华为,荣耀畅玩4X
809,9075163376881089865,魅族,魅蓝
810,7243267928675423109,魅族,MX5
811,8413111501124118028,魅族,MX2
812,-5816137246529494489,三星,Galaxy S2 HD LTE E120S
813,6333552021086833084,OPPO,R7s
814,-1047938050922065058,小米,红米Note2
815,6595071769891245122,魅族,MX3
816,885625860655559810,三星,Galaxy S4
817,-496589561602554886,华为,荣耀6
818,2989044052038527004,魅族,魅蓝metal
819,-4724466252159725430,三星,Galaxy Note 3
820,5421896871435913951,朵唯,L5Pro
821,6864479430370194275,华为,荣耀畅玩4C
822,-3508086428347327450,OPPO,R7
823,-775570164044934129,华为,荣耀6
824,-3581638433747322064,酷派,ivvi 小i
825,-7888283235288884444,vivo,X5Pro
826,-5191502902158862914,华为,G520-5000
827,-5062468050206549212,小米,MI 3
828,-2357456487726345217,华为,荣耀畅玩4C运动版
829,718920408663594432,中国移动,A1
830,2356249720327613608,华为,麦芒3
831,-5066806505531305585,三星,Galaxy S3
832,5587299174818302747,vivo,Y11
833,-1314107400664253340,三星,乐檬K3 Note
834,4216490986978714902,华为,荣耀畅玩4
835,-6375842776655091182,三星,Galaxy Note 2
836,6605092712387230490,三星,Galaxy S6 Edge+
837,-1600078333581141373,OPPO,A31
838,-5906213836724865027,魅族,魅蓝Note 2
839,2150232767821225076,OPPO,A31
840,1737015155828239674,小米,红米note
841,5791307901278058100,小米,红米Note2
842,-3915877968291400859,三星,Galaxy Mega 5.8
843,3782408431401839132,华为,Ascend G700
844,-1995947520837305456,小米,小米4C
845,-8481940955585675877,联想 ,小鲜2
846,8615844849981600425,OPPO,R7s
847,3983941396233045794,魅族,魅蓝NOTE
848,1473780295278851090,LG,Nexus 4
849,-7848419572181864123,魅族,MX3
850,-4770665524963152598,三星,Galaxy Note 2
851,201386766080401244,OPPO,R7s
852,-978772258710283746,优米,3
853,-818204222150792438,OPPO,R827T
854,4078142765433407133,小米,MI 3
855,-3379836880402292183,华为,Ascend P8
856,6243006180739607848,奇酷,青春版
857,-2020898117711399218,华为,G520-0000
858,943440779038509028,三星,黄金斗士A8
859,3213871371985664389,三星,Galaxy Grand 2
860,1752868908870390633,OPPO,R819T
861,-7416985841941749822,魅族,MX2
862,8815855671405494146,华为,Ascend P6
863,190686394309053200,小米,红米Note2
864,7056817173749843291,魅族,魅蓝NOTE
865,-9049555258916619903,小米,MI 4
866,-5053976733101983425,华为,荣耀6
867,-3144146727981396085,奇酷,青春版
868,-9041093408935444716,小米,ELIFE E3T
869,-2778250614059905203,OPPO,A11
870,-431133538929858168,OPPO,R7 Plus
871,-5610421027714836089,华为,荣耀4A
872,-7768356254616628678,vivo,X5Pro
873,-2212476547364571124,华为,荣耀3C
874,6943174280924065237,魅族,MX5
875,3176194728720347255,魅族,MX2
876,-1801490450239301780,华为,荣耀3X畅玩版
877,-56881983628431732,三星,Galaxy Note 3
878,6172572317374995170,华为,荣耀畅玩4X
879,6918547066643722601,小米,小米note
880,993169738452493488,小米,红米note
881,6636673746754895400,三星,Galaxy Note 3
882,2928069802408497339,三星,大器2
883,-1417434283135886815,小米,红米Note2
884,9198845453596341745,小米,MI 4
885,1253227661889871039,联想 ,U960E
886,-1382407583251058882,三星,联想黄金斗士S8
887,-3907069733141709317,酷派,5950
888,3923347229795037130,小米,红米note
889,8439646018853025153,联想 ,Q519T
890,3726032794587414882,小米,MI 4
891,4578671354073885291,三星,Galaxy Tab P6800
892,7225196039394391843,vivo,X5M
893,-4155616304078959339,三星,A398t
894,-4568222392296564148,小米,红米note
895,8149617133055778102,酷派,锋尚
896,8197781397479214891,OPPO,R7s
897,-2017595012464941176,魅族,MX5
898,-5716820110976019406,酷派,大神F1
899,5348248010994239806,努比亚,Z5S
900,-2181794849874381298,魅族,MX5
901,4194904613428536610,三星,Galaxy S6
902,4492577461646330743,小米,MI 4
903,-5094069074644739629,华为,Y511-T00
904,-7767450056743072373,小米,MI One C1
905,-4325457721995505927,三星,Galaxy S6 Edge+
906,-3062847820076326565,魅族,MX4
907,-2584491445166599151,乐视,超级手机1s
908,-7143214399940601941,酷派,8085q
909,7148886986964963710,小米,MI 3
910,-2351344540810816117,魅族,魅蓝NOTE
911,-1573946715098841318,三星,Galaxy Note 3
912,1805011600777023924,小米,小米4C
913,2168627452299660371,三星,A3900
914,3341777868534040711,三星,Galaxy A7
915,144874224208454955,小米,红米2A
916,2441420818562492669,小米,MI 2S
917,8852753096977949297,三星,Galaxy Note 4
918,-5378794851052793673,联想 ,V5 Max
919,-3831171178227070749,小米,红米Note2
920,-1902425930835916625,vivo,X5Pro
921,8527454030793291298,魅族,MX4
922,-7225101256015732274,美图,M4
923,280661188953934848,朵唯,L1 mini
924,4262770080843214901,小米,V188S
925,6422065018405506514,OPPO,R2017
926,-3953475011316043899,ZUK,Z1
927,-8191888721324378785,vivo,Xplay
928,-7375094721583849404,酷派,大神X7
929,2954415825587477674,三星,Galaxy Mega 6.3
930,5998620211529607820,小米,MI 4
931,-5665023683850359948,联想 ,Grand X Quad
932,7171236134531981245,小米,红米note
933,1096002987235898808,三星,A320t
934,-7065320926217839078,酷派,大神F2
935,999151872644097178,三星,Galaxy Win
936,786981995421925293,锤子,坚果手机
937,-541585869729658509,酷派,F2
938,-5926434628041064644,华为,荣耀6 Plus
939,-247101547489737940,三星,Galaxy S4
940,1176663347292424756,三星,Galaxy S3
941,-1479680772549840351,LG,G2
942,7631983432056175750,OPPO,R7
943,-3782629191381881732,魅族,MX3
944,6704729747003521657,OPPO,A11
945,8084414836678066738,华为,荣耀6
946,8303319773110307422,三星,Galaxy Core Advance
947,2449456087272892213,华为,Ascend P7
948,-6041004850766014554,小米,红米Note2
949,4517258840667552246,华为,荣耀3X畅玩版
950,-7510460483069629861,vivo,Y28L
951,-228858659732957627,OPPO,R3
952,-2029040672686128445,乐视,超级手机1 Pro
953,8325066989797661200,魅族,MX5
954,7200498978292107545,一加,One
955,5382912136614411662,华为,畅享5
956,6987067703445953663,小米,小米note
957,-6619271802443323219,vivo,Y27
958,863582805794095352,小米,红米note
959,5134053496576199176,酷派,8720L
960,-7888236399131702184,三星,Galaxy A5
961,6361183301650954963,努比亚,Z9 mini
962,3093542724625382188,三星,Galaxy Note 4
963,839313906025955169,HTC,Desire 820
964,3294501093381328569,酷派,大神F1Plus
965,-1989516754925644462,小米,MI 3
966,3824728257865789049,小米,小米4C
967,-5217740995807719756,OPPO,R1
968,-3802427723697427236,三星,Galaxy S3
969,1910547674512576292,小米,MI 4
970,2001895845457609561,小米,红米2
971,-3652889105001170696,OPPO,R819T
972,5955687117376620511,小米,红米2
973,5061560465438648520,三星,Galaxy Note 3
974,8873841635270921154,vivo,Y22IL
975,4940719731988088174,华为,麦芒4
976,-6632023355219065757,华为,荣耀3X畅玩版
977,4752002316209122585,乐视,超级手机1 Pro
978,-7244418047535236713,小米,红米note增强版
979,2556725056831236859,聆韵,小苹果
980,-713194803110441294,华为,荣耀6 plus
981,-4229204516857154485,三星,Galaxy Note 3 Lite
982,-402888407204442625,华为,Ascend P6
983,-1697552340834216857,华为,荣耀畅玩4X
984,-6774657237483233599,三星,SHV-E210L
985,7429401285879122823,乐视,超级手机1s
986,-7209883206200284698,OPPO,R827T
987,-5391105048349753147,vivo,Xplay
988,9079833045435977094,小米,MI 2S
989,-5156286828196324825,TCL,乐玩
990,-8759458095274426585,小米,红米Note2
991,-1861491642185753305,华为,荣耀6 Plus
992,4758040335221313670,魅族,魅蓝Note 2
993,7709422018359167503,OPPO,1107
994,3952233246024918467,乐视,超级手机1s
995,-4853192977861512441,华为,荣耀6 Plus
996,3019846990538271040,乐视,超级手机1s
997,3405374288639186785,华为,荣耀3C
998,1456405535638155153,华为,荣耀7
999,-1057555548944468617,乐视,超级手机1s
1000,7200538268001704928,三星,Galaxy Grand Prime
1001,-5149319641137082546,乐视,超级手机1 Pro
1002,5731438570447571393,OPPO,R1C
1003,8156315557191538501,奇酷,青春版
1004,-6380328381524615386,三星,Galaxy A5
1005,799012334669472052,华为,荣耀畅玩4C
1006,4503140956878596452,OPPO,R1C
1007,4861881467690847114,vivo,Y27
1008,-5126998540960388927,小米,红米2A
1009,-6656693460877793890,华为,荣耀畅玩4C
1010,3291994404018033467,OPPO,A11
1011,-261407206838346002,小米,红米note增强版
1012,8670438865866124796,三星,Galaxy Grand 2
1013,-2860787238231950502,三星,Galaxy Note
1014,-7199173159952384948,小米,红米2A
1015,-3712957678623874481,小米,F103
1016,-604128781742459772,vivo,Y928
1017,-4330778363136800569,三星,Galaxy Note 3
1018,8187077785878826630,HTC,One
1019,6343060625773773312,华为,荣耀7i
1020,-3742143025856662038,小米,红米2
1021,-3106161839653383834,小米,红米note
1022,-6599259914322138891,三星,Galaxy Ace 3
1023,-511094826260470637,魅族,MX3
1024,-2337327764640907685,华为,Ascend P7
1025,-1059443359906468301,华为,荣耀6
1026,6068041951921809123,乐视,超级手机1s
1027,1431970541545445161,三星,Galaxy S5
1028,-1302316215156218582,魅族,魅蓝Note 2
1029,-87037167798670725,小米,红米Note2
1030,-8910726015821561147,魅族,MX5
1031,-5080339439084765422,三星,Galaxy S4
1032,4219144910320227488,OPPO,R821T
1033,3361268064623521367,三星,Galaxy Note 2
1034,4156237729875189705,小米,红米2A
1035,1430294198738749393,魅族,MX5
1036,-7774831464505707834,酷派,大神Note3
1037,-6407723347152646823,华为,荣耀4A
1038,-6166894653553518110,华为,荣耀畅玩4X
1039,-2621687159092364062,小米,红米2
1040,2301856544162047340,乐视,超级手机1
1041,-5258638327123068823,三星,Galaxy Win
1042,5764514051089791065,vivo,Y11
1043,-6540882717658606312,华为,麦芒4
1044,1673157818547060474,小米,MI 2A
1045,-3728371413807390060,OPPO,R7s
1046,8776037137544078263,OPPO,R831S
1047,-2885977155535060505,vivo,Y13
1048,-1630948530275800614,华为,Ascend P8
1049,2618384363257327271,摩托罗拉,Moto X
1050,3844306992852629013,三星,Galaxy A7
1051,-1561191478758443427,vivo,Y13L
1052,-6376761196527228821,华为,Y321C
1053,-4197976570205368771,小米,红米note
1054,6045891585680393354,魅族,MX2
1055,5348833634646558279,三星,乐檬K3 Note
1056,-7488341154519589053,vivo,Xperia Z2
1057,7359484302062990415,酷派,5951
1058,-829111011486575074,小米,MI 4
1059,4287267219661306358,三星,I9118
1060,2256741126899205729,魅族,MX4
1061,6454067711017256409,OPPO,R7s
1062,-1344978532383476535,酷派,8750
1063,-6054216222951404737,vivo,Y27
1064,8158895564554122413,小米,红米note增强版
1065,7923052108224016996,小米,S5.1
1066,1488749801631935378,华为,荣耀畅玩4C
1067,-4387656052472721653,魅族,MX5
1068,-7318025637245276046,小米,MI 2
1069,-4240124544689445579,小米,红米2A
1070,-5955978533556862031,华为,荣耀3C
1071,-6643066431932971275,华为,荣耀畅玩5X
1072,8331312562163320053,三星,K860i
1073,2724251547710123806,华为,Ascend P8
1074,1916640935310360292,酷派,大神F1
1075,-3897832549268550764,华为,G730-C00
1076,-7755300786923885981,OPPO,N1T
1077,1134183847275238296,三星,联想黄金斗士S8
1078,-7660578722380213922,华为,P8 Lite
1079,-3550531983428550153,小米,MI 2S
1080,4601536635216115149,三星,A708t
1081,2234527901114558913,魅族,魅蓝2
1082,4870206386291361221,魅族,MX3
1083,-8755488488682390946,小米,MI 2S
1084,2485713427822256455,华为,荣耀畅玩4C
1085,-1912200058737250132,小米,红米
1086,-864197741452560842,小米,红米2
1087,2184000407660213596,小米,红米note
1088,5771116743313425300,锤子,坚果手机
1089,-959596655139903761,小米,红米2A
1090,851113116339138802,魅族,MX5
1091,1519724123335875788,三星,A670t
1092,8176651603203164721,三星,S658t
1093,-7293335867687004212,三星,Galaxy On7
1094,-511204304994698389,小米,MI 3
1095,8556525675329328487,华为,Ascend P7
1096,-4042283520937698022,HTC,Desire 820 Mini
1097,8675530125764263009,小米,红米note
1098,703681836328096694,奇酷,旗舰版
1099,1024132438592413052,vivo,X710L
1100,9052321954121978497,华为,G610T
1101,7019275816605741798,三星,Galaxy S5
1102,-5823530658102760933,三星,Galaxy Ace
1103,-49650275580784797,三星,Galaxy Note 2
1104,5943095754495858882,华为,荣耀6 Plus
1105,7517816369380770067,华为,G610S
1106,-5994202466268630986,vivo,Y17T
1107,7878887070379025423,三星,Galaxy Note 5
1108,290118108141505540,酷派,T1
1109,-3120183104364655908,华为,荣耀6 Plus
1110,-7007186636838672360,魅族,魅蓝NOTE
1111,-9091129747969450922,小米,MI 3
1112,8289901976559054572,三星,Galaxy S6 Edge+
1113,-3991212351835867992,三星,Galaxy S5
1114,-3951160561874446178,OPPO,A33
1115,9150645052687750064,HTC,603e
1116,3391435444776706546,小米,红米note
1117,-9223321966609553846,小米,红米note
1118,-3393618732871687333,小米,红米Note2
1119,-1098062304151387471,华为,Ascend P7
1120,8852511975545116264,小米,MI 4
1121,665389309737432046,小米,MI 2S
1122,-818342022483894835,OPPO,R7s
1123,8153036264555168584,三星,Galaxy S4
1124,7157523099861864429,小米,MI 2S
