,device_id,gender,age,group
731,-2451484506636622166,M,24,M23-26
732,3099930789019940676,M,29,M29-31
733,-5316473273801260378,F,20,F23-
734,-6072435932733730305,M,26,M23-26
735,1244924161226799900,M,26,M23-26
736,-8170146072812130676,F,22,F23-
737,7837307528716148320,F,22,F23-
738,-1356902156255252339,F,20,F23-
739,-3898045713019773074,M,23,M23-26
740,-3307135362322431632,M,23,M23-26
741,4057329207163324453,F,22,F23-
742,-1315678062659181276,F,29,F29-32
743,6680563250977345388,M,19,M22-
744,7469255792590954984,F,23,F23-
745,-1668558797524371503,F,29,F29-32
746,-797597256965011700,F,24,F24-26
747,-333661782897496896,F,24,F24-26
748,-3216501563050439320,F,24,F24-26
749,-1526622617359361955,F,45,F43+
750,7491319753979859549,M,22,M22-
751,1228607175978508824,M,23,M23-26
752,-8519318732470795928,F,42,F33-42
753,7651091592968734555,F,42,F33-42
754,8556982416315216185,M,24,M23-26
755,5953817662862883781,M,24,M23-26
756,7781851798734733403,M,24,M23-26
757,-5642148977702922033,M,24,M23-26
758,-6629944130878284064,M,24,M23-26
759,4689994512548055605,F,27,F27-28
760,-1727737396078297139,F,30,F29-32
761,-6381794413390699399,F,19,F23-
762,7729148314349457415,F,21,F23-
763,-1843450627111946877,M,21,M22-
764,-212191571026065176,M,21,M22-
765,-7204440477456772063,M,20,M22-
766,-3293430962013612634,M,25,M23-26
767,-1701191455664527266,M,25,M23-26
768,-9008782116598554138,M,23,M23-26
769,-9170975645986902037,M,23,M23-26
770,-3222540460345564171,M,28,M27-28
771,-6527390788320723217,M,21,M22-
772,-1012430198114507471,M,21,M22-
773,-5926113374593677418,M,29,M29-31
774,-2514431717601449853,M,29,M29-31
775,7853842154200083534,F,28,F27-28
776,3812807856177764023,M,23,M23-26
777,-5238266931153652068,M,21,M22-
778,-5175023799434636793,F,31,F29-32
779,-2506093401230353546,F,20,F23-
780,2266863185840545980,M,27,M27-28
781,-3927753740422355517,F,29,F29-32
782,6038400330950356320,F,22,F23-
783,-4861923574095466489,F,34,F33-42
784,5225546985734145250,M,30,M29-31
785,5087686479453039142,M,22,M22-
786,-3199904022391181984,M,22,M22-
787,-9015902738711771328,M,22,M22-
788,-6500915528694486429,M,23,M23-26
789,-8657137191584682458,M,22,M22-
790,8680799468292419721,F,25,F24-26
791,8597136060207936321,M,31,M29-31
792,8507377938081140935,F,24,F24-26
793,-6962276291057399691,M,21,M22-
794,-7315337515783864482,M,21,M22-
795,-8480612723734037982,M,40,M39+
796,7132583961483928399,M,38,M32-38
797,6494711304418137334,M,20,M22-
798,-8708762219718085185,M,20,M22-
799,3499681829978537553,M,23,M23-26
800,-1937027962234299179,F,38,F33-42
801,2287449004006642352,F,28,F27-28
802,5090980568587832805,F,28,F27-28
803,5132236745990365339,F,28,F27-28
804,-4948056472678477615,M,36,M32-38
805,-3620183035368751296,F,21,F23-
806,-80890961266952041,F,25,F24-26
807,7344017656613380338,F,24,F24-26
808,4044377088870916300,F,16,F23-
809,1478614427793108417,F,23,F23-
810,5286209527709504485,M,20,M22-
811,-7603156713792745674,M,22,M22-
812,-8948604730896689003,M,26,M23-26
813,-6159616074389647926,F,29,F29-32
814,-6944850403989407181,M,25,M23-26
815,-4289910579121086844,F,28,F27-28
816,5045172159000923818,F,28,F27-28
817,5538639933330181335,M,25,M23-26
818,-7617685151173348252,F,22,F23-
819,-2703315791470163138,F,36,F33-42
820,-4635718885908872270,M,21,M22-
821,-6277045911754478960,F,22,F23-
822,292388422999124365,M,29,M29-31
823,183994177412136222,F,47,F43+
824,-392191544517964989,F,27,F27-28
825,8967027104934729299,F,41,F33-42
826,-3986205498977516561,F,20,F23-
827,4896346405754118344,F,41,F33-42
828,3731254510534814503,F,39,F33-42
829,-4457934313456075144,F,26,F24-26
830,3323224665682418080,M,41,M39+
831,8345589946902328493,M,46,M39+
832,-157906997610294068,M,46,M39+
833,1246754910809577814,M,26,M23-26
834,7850151920423137889,M,28,M27-28
835,-7270983555904380477,M,23,M23-26
836,-2032299682594442979,F,26,F24-26
837,5175529330903576144,M,23,M23-26
838,-2752255137220802139,M,37,M32-38
839,8723726386147496851,M,27,M27-28
840,-9213678250910037656,M,27,M27-28
841,5792318609222075939,M,45,M39+
842,-1653968320381409651,F,29,F29-32
843,-8525062716985904114,M,22,M22-
844,-4403132331924981466,M,34,M32-38
845,-3038253900541182085,F,31,F29-32
846,4465006065399441590,M,20,M22-
847,-3921032175008055462,M,26,M23-26
848,-9108166834413909435,F,20,F23-
849,-5785549517154749158,F,34,F33-42
850,-2117709885776195018,F,23,F23-
851,-4881520045668814888,M,20,M22-
852,-3700092966428543372,M,20,M22-
853,-7263158532285455472,M,20,M22-
854,5702194120117073420,M,20,M22-
855,-6364397269546030788,M,29,M29-31
856,-9074342826934852586,F,27,F27-28
857,2450659143939398183,F,30,F29-32
858,4238217942089411968,M,28,M27-28
859,-7360919511180965094,F,22,F23-
860,4002089199864991468,M,36,M32-38
861,4292022177175958327,M,19,M22-
862,6393160991781673944,M,24,M23-26
863,795012645021250899,M,34,M32-38
864,-6915154084504417426,M,25,M23-26
865,-8489604100420929617,F,22,F23-
866,1289101433025172253,F,22,F23-
867,7243077666234104014,F,26,F24-26
868,-2238086445695076188,M,50,M39+
869,-6177909895992176604,M,50,M39+
870,1751625290040289236,F,24,F24-26
871,-4629037064955879374,F,24,F24-26
872,-7324284176025143564,F,24,F24-26
873,8087051474883595330,F,65,F43+
874,2948104315232918320,F,65,F43+
875,3560320126855562014,F,22,F23-
876,-4677998128742123003,F,28,F27-28
877,-4729208424104142676,F,28,F27-28
878,6415778217417706992,F,24,F24-26
879,-4561648003354275269,M,23,M23-26
880,-3140509418035873758,F,26,F24-26
881,-1177466799134942124,M,32,M32-38
882,-198641742246695809,F,21,F23-
883,6944914800754391213,F,21,F23-
884,-3839135489065083823,F,21,F23-
885,4304661718896090612,M,27,M27-28
886,-1745544203255217539,M,27,M27-28
887,3185383259251337516,M,27,M27-28
888,8709729329648745200,F,27,F27-28
889,-4089459697901356877,F,27,F27-28
890,-3571131509140729221,F,27,F27-28
891,-1636404312341089367,F,20,F23-
892,1529892894882826087,M,32,M32-38
893,5604234051772607345,M,22,M22-
894,-4219714893664092252,M,36,M32-38
895,-5405351299656191128,F,20,F23-
896,-1784556665395240487,M,24,M23-26
897,5213450772826267045,M,22,M22-
898,6194464245323966751,M,32,M32-38
899,3019611849559926139,M,32,M32-38
900,-126811151667286704,F,30,F29-32
901,938978116889819803,F,37,F33-42
902,299312045325153831,F,32,F29-32
903,2466711601874614120,F,27,F27-28
904,2094927442726019075,M,25,M23-26
905,-8930642401447976045,M,21,M22-
906,5732057807725143697,F,27,F27-28
907,-7169382227706736457,F,26,F24-26
908,3680314059696250025,F,26,F24-26
909,-6665800961536139698,F,26,F24-26
910,441877345956145642,F,60,F43+
911,2863484854910518423,M,42,M39+
912,8685137402461450160,F,61,F43+
913,-3964419412192197704,M,28,M27-28
914,-7844622941193921711,M,28,M27-28
915,-5164592583350861226,F,24,F24-26
916,3495572325559856419,F,51,F43+
917,-7182550678499820874,M,28,M27-28
918,-370601755158763707,M,28,M27-28
919,-4528176522797597135,M,26,M23-26
920,-4615413518345870134,F,26,F24-26
921,7596469326749714863,F,20,F23-
922,8374865052050088481,M,22,M22-
923,-1230759357499231481,F,29,F29-32
924,9085370879774266992,M,22,M22-
925,-6875187913068327978,M,31,M29-31
926,1551354833940960184,F,26,F24-26
927,-6261849137012046332,M,22,M22-
928,-5296795768198244286,F,31,F29-32
929,-8556583065568226895,F,21,F23-
930,9173419884739006121,F,21,F23-
931,-8480830654134927996,M,22,M22-
932,-2682982574885173561,F,22,F23-
933,7422036246785802496,M,29,M29-31
934,-2153561487650750072,M,24,M23-26
935,-7688390095326532667,M,46,M39+
936,-2978482061475618060,M,24,M23-26
937,-3229116812260149082,M,36,M32-38
938,-7762100339770620288,M,29,M29-31
939,512945437368329395,M,29,M29-31
940,-2352726808990948544,M,29,M29-31
941,-8149881555692024541,M,28,M27-28
942,8927089073015431276,M,28,M27-28
943,75631620137897594,M,24,M23-26
944,-2314677008601823213,M,30,M29-31
945,4141326296733717090,M,21,M22-
946,2078044180018472445,F,26,F24-26
947,5310886374376182041,F,26,F24-26
948,-4705996597881539937,M,30,M29-31
949,-5440836338172671216,M,26,M23-26
950,2230700073158645085,M,22,M22-
951,8327465129842428308,M,27,M27-28
952,9000385776693100971,M,27,M27-28
953,-2770314395075287902,M,25,M23-26
954,-7653657508180465398,M,25,M23-26
955,6644827972655619368,M,42,M39+
956,5006519807778849181,F,23,F23-
957,4921221838964047891,M,25,M23-26
958,-650585375504940499,F,19,F23-
959,-4792445877878660702,F,33,F33-42
960,-8778262627556792908,M,24,M23-26
961,-545493082770787080,M,53,M39+
962,7535639195143917861,F,21,F23-
963,-3090965534270038142,F,21,F23-
964,5892052546118206482,M,21,M22-
965,4593149444002820758,F,21,F23-
966,7458466907666102967,F,30,F29-32
967,6018163012436422032,M,24,M23-26
968,6233609481077501840,M,24,M23-26
969,-4524657025127131391,M,17,M22-
970,-2067643947294814254,F,21,F23-
971,-3597376403932307879,F,21,F23-
972,8723484922751483608,F,21,F23-
973,5072498643140687486,F,21,F23-
974,-6883627633346026582,F,21,F23-
975,4645564429932581008,F,21,F23-
976,5772967475457248372,F,21,F23-
977,11491559839923177,M,29,M29-31
978,2897803043810444591,M,26,M23-26
979,3455763303588195724,M,22,M22-
980,5636655868671510285,M,24,M23-26
981,-2399849943257103099,F,28,F27-28
982,-8449190212700577182,F,27,F27-28
983,4237881999954706414,F,27,F27-28
984,-942874512212895387,M,19,M22-
985,-1091743894016839917,M,22,M22-
986,-6090361071090906429,M,24,M23-26
987,1655521335262384842,F,40,F33-42
988,-4619521525897163402,F,27,F27-28
989,-1906986247026168838,F,48,F43+
990,-1524620065043482090,M,30,M29-31
991,2789012635597617994,M,28,M27-28
992,1884984568474386844,M,21,M22-
993,-3292755804342234051,M,30,M29-31
994,-2139499450586537952,M,23,M23-26
995,7075974216403243975,M,47,M39+
996,3641966503153974754,M,47,M39+
997,7737430416568123421,F,30,F29-32
998,3172030879897313537,F,21,F23-
999,-3240020606946795006,M,21,M22-
1000,2648371269710737880,M,21,M22-
1001,-5341793018818794794,M,21,M22-
1002,8045582653345511562,M,18,M22-
1003,-1789029161712009407,M,30,M29-31
1004,-7956104163881573966,M,30,M29-31
1005,-4097238007335916520,M,29,M29-31
1006,-5916080241995108036,M,22,M22-
1007,540898254824368423,F,21,F23-
1008,-4084881998406720198,M,25,M23-26
1009,5961561254057327299,F,37,F33-42
1010,-7999485929490178797,M,24,M23-26
1011,-98557584186466297,M,58,M39+
1012,7299712923300252682,M,58,M39+
1013,8453762358102500950,M,58,M39+
1014,6140178313604769546,M,18,M22-
1015,5621706890805001399,F,20,F23-
1016,-3285649088422893420,F,24,F24-26
1017,-6499290225990826163,F,18,F23-
1018,288881149390144945,M,19,M22-
1019,4057339118624580405,M,31,M29-31
1020,3947943388739990023,F,21,F23-
1021,1564065307629078557,M,30,M29-31
1022,7464265790984438610,M,22,M22-
1023,8070837241765327605,F,35,F33-42
1024,-8558690772835224981,F,21,F23-
1025,-7175885325111163622,F,45,F43+
1026,-2107177132625990978,M,37,M32-38
1027,2794410900816430361,F,34,F33-42
1028,3709551579376485441,F,34,F33-42
1029,-868838219880011731,M,24,M23-26
1030,6563167257361207822,F,30,F29-32
1031,3946763831467232914,M,39,M39+
1032,-3863112879779387686,F,27,F27-28
1033,9020715183424321286,F,21,F23-
1034,-6337988875224541457,M,32,M32-38
1035,2986431719901851879,F,35,F33-42
1036,-742708778000426136,F,35,F33-42
1037,1130745937617286892,F,44,F43+
1038,1324222700406432150,F,26,F24-26
1039,8016177549145576665,M,28,M27-28
1040,-6105704784642767091,F,60,F43+
1041,-5262365063654329174,M,24,M23-26
1042,-8034770349159110782,F,44,F43+
1043,-2826059029425816638,F,44,F43+
1044,-4389989531068298199,F,44,F43+
1045,1529309126550940403,F,44,F43+
1046,3189907051064916952,M,29,M29-31
1047,5605080331284238333,F,24,F24-26
1048,-4532341124204303610,M,29,M29-31
1049,5544214816402774759,M,40,M39+
1050,-571395393495584556,M,21,M22-
1051,3471406409634935779,M,30,M29-31
1052,-367289204507809713,F,24,F24-26
1053,189642775592583204,F,31,F29-32
1054,-6045248283511637691,F,31,F29-32
1055,5885184459706711353,F,23,F23-
1056,-3804087105511434561,F,23,F23-
1057,-5908533907096148598,M,22,M22-
1058,9021384742174579452,F,34,F33-42
1059,-5104856548201158279,M,31,M29-31
1060,-7886159547783557940,M,24,M23-26
1061,1725092316613263668,M,32,M32-38
1062,3519487579016674864,M,46,M39+
1063,-1758924461795096013,F,22,F23-
1064,-4530795812534793525,F,22,F23-
1065,-7043348207868670866,F,22,F23-
1066,-6041868883745743910,F,22,F23-
1067,-4313973885275516874,F,22,F23-
1068,159734429853764258,F,22,F23-
1069,-1893279576416638880,F,22,F23-
1070,7883706241041103390,M,20,M22-
1071,-7844335342344947936,F,46,F43+
1072,8004198698814460411,M,37,M32-38
1073,3548454186813732854,F,22,F23-
1074,3770661194853437845,M,25,M23-26
1075,-2841824940004674668,M,25,M23-26
1076,-1473101449144913460,F,28,F27-28
1077,-5400569397250470035,F,38,F33-42
1078,6460317435532859295,M,35,M32-38
1079,1762536645191130532,M,19,M22-
1080,-742160456059342382,M,19,M22-
1081,2200147553656489505,F,26,F24-26
1082,7124864322108712731,F,19,F23-
1083,2611201227205732947,F,19,F23-
1084,-6775966815919571880,M,39,M39+
1085,-8595085762659285921,M,34,M32-38
1086,7050098611927002913,M,24,M23-26
1087,-3008449940158652340,M,20,M22-
1088,3945821013926918023,F,24,F24-26
1089,6393760196638952234,M,21,M22-
1090,6911186013057186065,M,27,M27-28
1091,9100147306947327290,F,23,F23-
1092,5797471751550052055,F,29,F29-32
1093,-6643991465200031967,M,36,M32-38
1094,6964078323932293168,M,26,M23-26
1095,-3895674232181253349,M,26,M23-26
1096,8197710894118369547,F,23,F23-
1097,-986417947024495226,M,20,M22-
1098,-1542962949322761093,M,20,M22-
1099,7537235818560434700,F,25,F24-26
1100,2007242844289494999,M,22,M22-
1101,-7686682899782214004,F,23,F23-
1102,5066730684218632810,F,29,F29-32
1103,7043155155242973440,M,22,M22-
1104,2450350084517153299,F,26,F24-26
1105,8251004744628997955,F,28,F27-28
1106,8886962191829501435,F,26,F24-26
1107,3104713967976642221,F,26,F24-26
1108,3366501425158615577,M,29,M29-31
1109,156446195905022953,M,32,M32-38
1110,6963718495024247815,M,24,M23-26
1111,4487486133460211221,F,41,F33-42
1112,-6432835267549498714,M,26,M23-26
1113,1308043969397661542,F,27,F27-28
1114,2420549306889326478,F,27,F27-28
1115,4088534098292472411,M,25,M23-26
1116,-6862324224148359300,M,26,M23-26
1117,-8038657548573574301,M,24,M23-26
1118,6826127593897520806,M,21,M22-
1119,1609613505870460841,F,37,F33-42
1120,-3105679878445525496,F,27,F27-28
1121,-2754054230942910206,M,26,M23-26
1122,-8738891133391106114,F,27,F27-28
1123,6233132311359663813,F,31,F29-32
1124,1033285044483408637,F,31,F29-32
1125,-3906657589166749773,F,29,F29-32
1126,-5918936225217682998,F,28,F27-28
1127,935646628527238063,M,29,M29-31
1128,-5933719272299026158,F,21,F23-
1129,916184131728788640,F,24,F24-26
1130,-7693903281092130363,F,24,F24-26
1131,3874051967316859590,F,32,F29-32
1132,-4356389851347234502,M,40,M39+
1133,-6232165350263795028,M,40,M39+
1134,1572224616888742619,F,24,F24-26
1135,-2736196264057454125,F,27,F27-28
1136,-4162054152257053524,M,22,M22-
1137,3472025964417973703,M,20,M22-
1138,-665471395945431042,F,30,F29-32
1139,2373336036969056899,M,19,M22-
1140,-7220219171087815969,M,35,M32-38
1141,6915406113064580567,F,24,F24-26
1142,1818824463636452445,F,24,F24-26
1143,6742347453091207559,M,28,M27-28
1144,-5635151986395077713,M,28,M27-28
1145,5558669480004989157,F,32,F29-32
1146,4011258253148074789,M,20,M22-
1147,-7901375880057779645,M,31,M29-31
1148,4433823343301548162,F,31,F29-32
1149,7736002171674129455,M,24,M23-26
1150,4028284481284361011,M,32,M32-38
1151,3425774699759823986,M,32,M32-38
1152,2120882215122395238,M,32,M32-38
1153,-3566121749976519065,M,32,M32-38
1154,-7930871806207257534,M,21,M22-
1155,-1604755958986174417,F,26,F24-26
1156,5897223222170847959,M,20,M22-
1157,-7025123265318436019,M,21,M22-
1158,6498726171240697765,M,21,M22-
1159,8808014748739913629,M,21,M22-
1160,-9127581760751230479,F,24,F24-26
1161,-7871729397357532092,M,18,M22-
1162,-8230566752735715078,M,18,M22-
1163,1403718229892033842,M,18,M22-
1164,-2180625304263494627,F,31,F29-32
1165,-820764418421216513,F,43,F43+
1166,3773268016946133162,F,22,F23-
1167,6523804839608177516,M,35,M32-38
1168,-3128312906543554897,F,27,F27-28
1169,6593328017983389984,F,27,F27-28
1170,6313941911536324364,M,27,M27-28
1171,5572905202182981126,M,23,M23-26
1172,7512385378998425236,F,21,F23-
1173,-8563428242815611719,F,25,F24-26
1174,8089988288812957098,F,27,F27-28
1175,1615473138203334405,F,20,F23-
1176,1323260169867365799,F,58,F43+
1177,-3663568202459459303,F,58,F43+
1178,-963347552818797750,M,21,M22-
1179,-339017850566503261,F,21,F23-
1180,-7268694424924501555,F,26,F24-26
1181,-5440045828799134168,F,20,F23-
1182,-1417780385059202509,M,28,M27-28
1183,-3758671953780799960,F,24,F24-26
1184,-5778600911732361805,M,30,M29-31
1185,-3300282771940051439,F,35,F33-42
1186,-6966883855082100809,M,45,M39+
1187,-8660995525658735112,M,22,M22-
1188,-2542996750539426657,M,20,M22-
1189,-3927651591152809658,M,20,M22-
1190,-1517017432832298945,F,19,F23-
1191,2342297241480614129,F,29,F29-32
1192,3741392140702590504,M,25,M23-26
1193,2984796713683958585,M,25,M23-26
1194,6211072885434268747,M,26,M23-26
1195,-3198350853828031835,M,20,M22-
1196,-1040897625788500880,M,20,M22-
1197,5785961807393393111,M,20,M22-
1198,-29449564280871372,F,32,F29-32
1199,-3387327590617323684,M,31,M29-31
1200,1993890841402114395,F,27,F27-28
1201,5642804286518136347,F,31,F29-32
1202,5266966172476176462,F,31,F29-32
1203,-2462223391842691968,M,26,M23-26
1204,6821649351605887971,F,19,F23-
1205,1731187936094637920,M,24,M23-26
1206,-3918696862298577046,M,25,M23-26
1207,1684955463337167316,M,46,M39+
1208,3609638605828138097,F,24,F24-26
1209,2403890045857851360,F,23,F23-
1210,-1795009834617760293,F,23,F23-
1211,-4334152245179804385,M,32,M32-38
1212,-983926175014985488,M,22,M22-
1213,-8562480488339558642,M,22,M22-
1214,-6901678500015014222,F,20,F23-
1215,-2010019061312728589,F,20,F23-
1216,-7609853621255964828,F,63,F43+
1217,-3777365759755671971,F,31,F29-32
1218,-6129604866402642954,M,29,M29-31
1219,5498749445780192519,M,43,M39+
1220,6814175686717415187,F,34,F33-42
1221,1852193788246034826,M,24,M23-26
1222,-6909362833549467646,M,31,M29-31
1223,3091682535641271690,M,25,M23-26
1224,5048077456995290494,M,25,M23-26
1225,-7383024747331946725,M,25,M23-26
1226,8224237134654371775,M,35,M32-38
1227,-6452921861285580339,M,23,M23-26
1228,2739364200758257859,F,30,F29-32
1229,5924389526240849438,M,31,M29-31
1230,5657796283864762736,M,24,M23-26
1231,-7786976339359613515,M,33,M32-38
1232,2330714609304352315,M,33,M32-38
1233,-9155869679964634067,F,35,F33-42
1234,8820671633744451646,M,32,M32-38
1235,-7803245932194973310,F,29,F29-32
1236,5271819890506748780,M,23,M23-26
1237,-6470671386277650773,F,28,F27-28
1238,-2938523074585445721,M,19,M22-
1239,-1623832657368099791,M,19,M22-
1240,1437362811474189948,F,22,F23-
1241,-1103456665361350756,F,22,F23-
1242,-2604355823487372307,M,28,M27-28
1243,1515454931904078797,M,28,M27-28
1244,-6196314809313599046,F,23,F23-
1245,-5197555518862098688,F,23,F23-
1246,3764610396456912015,F,23,F23-
1247,-5375155494253838850,F,25,F24-26
1248,-2862011648773852705,F,27,F27-28
1249,-281080513385405695,F,27,F27-28
1250,-6155429138757907416,M,19,M22-
1251,-177477721367268772,M,30,M29-31
1252,-7603634268456088748,M,20,M22-
1253,1855517938227216215,F,23,F23-
1254,-4631359996354822194,F,23,F23-
